id,gps_height,longitude,latitude,basin,region,region_code,district_code,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,management,payment,water_quality,quantity,source,waterpoint_type,year_rec,month_rec,age
73819,660,35.75457603,-6.33126372,Rufiji,Dodoma,1,5,urban,157.0,True,VWC,False,1980,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2011,4,31
66881,349,32.93155539,-9.26673527,Lake Nyasa,Mbeya,12,6,other,125.0,True,VWC,False,1985,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,2011,4,26
58768,951,29.88877545,-5.31079128,Lake Tanganyika,Kigoma,16,3,rural,300.0,True,VWC,True,1999,nira/tanira,vwc,unknown,soft,enough,shallow well,hand pump,2013,2,14
2648,861,31.32170771,-2.66167239,Lake Tanganyika,Kagera,18,4,other,132.0,True,VWC,True,2010,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2011,7,1
68933,439,34.84589302,-11.32726797,Lake Nyasa,Ruvuma,10,3,other,96.0,False,VWC,True,1992,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2013,8,21
12427,1111,30.36036456,-4.86323549,Lake Tanganyika,Kigoma,16,2,rural,740.0,True,Water authority,False,2007,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2013,1,6
16633,349,32.72547129,-8.84626582,Lake Rukwa,Mbeya,12,6,other,125.0,False,VWC,False,2005,other,vwc,never pay,soft,seasonal,shallow well,other,2011,8,6
24123,1827,35.76559605,-8.08149573,Rufiji,Iringa,11,7,other,400.0,True,VWC,True,2009,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,2011,2,2
58551,660,35.94820405,-6.14209678,Wami / Ruvu,Dodoma,1,5,urban,157.0,True,VWC,False,1985,mono,vwc,pay per bucket,soft,dry,machine dbh,communal standpipe multiple,2011,4,26
17132,137,38.9532646,-6.81055717,Wami / Ruvu,Pwani,6,2,other,1.0,True,Water authority,True,2007,mono,vwc,pay per bucket,soft,enough,river,communal standpipe multiple,2011,3,4
3027,1345,30.86837823,-3.37881268,Lake Tanganyika,Kigoma,16,1,other,250.0,True,VWC,False,2010,submersible,vwc,unknown,soft,insufficient,machine dbh,communal standpipe,2013,2,3
2651,1444,34.7093461,-5.19063734,Internal,Singida,13,2,rural,1.0,True,VWC,False,1960,mono,vwc,unknown,unknown,dry,machine dbh,communal standpipe,2013,2,53
25998,212,39.66918663,-10.8580047,Ruvuma / Southern Coast,Mtwara,9,4,other,300.0,True,Water Board,True,1982,submersible,vwc,never pay,soft,dry,machine dbh,communal standpipe multiple,2013,1,31
63400,1266,36.98730137,-3.25011669,Pangani,Arusha,2,7,other,500.0,True,WUA,False,2011,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe multiple,2013,3,2
50028,660,36.00487589999999,-6.21749098,Wami / Ruvu,Dodoma,1,5,urban,157.0,True,VWC,False,1980,mono,vwc,pay monthly,soft,dry,machine dbh,communal standpipe,2011,4,31
67897,910,36.93159083,-3.57466784,Pangani,Manyara,21,4,other,200.0,True,unknown,True,2000,nira/tanira,wug,unknown,salty,insufficient,shallow well,hand pump,2013,2,13
21425,191,33.24384162,-2.90287945,Lake Victoria,Mwanza,19,7,other,99.0,False,VWC,True,2010,swn 80,vwc,never pay,unknown,unknown,machine dbh,hand pump,2011,8,1
71756,56,33.23557581,-3.85032443,Internal,Shinyanga,17,3,rural,180.0,True,WUG,False,2008,nira/tanira,wug,never pay,soft,seasonal,shallow well,hand pump,2012,10,4
16862,1285,37.03823817,-3.19868895,Pangani,Kilimanjaro,3,7,other,1.0,True,Water Board,True,2009,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,2013,3,4
15420,1570,35.1018841,-9.19269342,Rufiji,Iringa,11,4,other,30.0,True,VWC,True,1994,gravity,vwc,never pay,soft,dry,river,communal standpipe,2011,4,17
47784,349,31.81285612,-1.30123857,Lake Victoria,Kagera,18,6,urban,125.0,True,VWC,False,2007,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,2011,8,4
712,379,38.36849286,-10.93384583,Ruvuma / Southern Coast,Mtwara,90,63,other,150.0,True,Parastatal,True,2008,india mark ii,parastatal,pay per bucket,salty,enough,machine dbh,hand pump,2013,2,5
54368,191,33.37815286,-2.79280896,Lake Victoria,Mwanza,19,4,other,132.0,True,VWC,True,2008,other,vwc,never pay,soft,seasonal,shallow well,other,2011,8,3
2866,861,33.54989043,-9.22397853,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1995,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,16
51130,56,34.17113267,-3.83352987,Internal,Shinyanga,17,6,other,125.0,True,Parastatal,True,2009,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,2012,10,3
27993,743,35.28050862,-5.19786904,Internal,Dodoma,1,1,other,182.0,True,VWC,False,1992,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,2011,3,19
21621,1160,30.42759159,-4.27598594,Lake Tanganyika,Kigoma,16,2,other,590.0,True,Water authority,False,1975,mono,vwc,never pay,soft,enough,shallow well,communal standpipe multiple,2013,1,38
66038,40,38.97155755,-5.38462674,Pangani,Tanga,4,5,other,16.0,False,Private operator,False,2007,submersible,private operator,pay per bucket,soft,seasonal,machine dbh,communal standpipe,2011,3,4
42182,94,38.89095066,-6.51860869,Wami / Ruvu,Pwani,6,1,other,50.0,True,Company,True,2008,submersible,private operator,pay per bucket,soft,enough,river,communal standpipe,2011,3,3
17694,71,39.98205894,-10.29469648,Ruvuma / Southern Coast,Mtwara,99,1,rural,300.0,True,unknown,True,1985,other,vwc,unknown,soft,enough,machine dbh,other,2013,2,28
57759,1959,35.87501977,-8.228000699999999,Rufiji,Iringa,11,7,other,80.0,True,VWC,True,2003,gravity,vwc,pay annually,soft,enough,river,communal standpipe,2011,2,8
47978,879,35.38635891,-7.65095641,Rufiji,Iringa,11,1,rural,1.0,True,VWC,True,1992,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,3,19
52359,543,37.93798894,-4.57972323,Pangani,Kilimanjaro,3,3,other,630.0,True,Water authority,False,2010,india mark ii,vwc,pay monthly,salty,enough,machine dbh,hand pump,2013,3,3
69656,1440,35.59280104,-7.80582548,Rufiji,Iringa,11,1,rural,210.0,True,VWC,True,1983,gravity,vwc,pay monthly,soft,dry,spring,communal standpipe,2011,3,28
24086,349,32.94044845,-8.99754687,Lake Rukwa,Mbeya,12,6,other,125.0,True,VWC,False,2010,swn 80,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,2011,7,1
43579,56,32.92992658,-3.57434542,Lake Victoria,Shinyanga,17,3,rural,180.0,True,WUG,True,1997,swn 80,wug,never pay,soft,enough,shallow well,hand pump,2012,10,15
43284,1523,36.60724575,-3.30207819,Pangani,Arusha,2,2,rural,150.0,True,VWC,True,1970,other,vwc,never pay,soft,enough,machine dbh,other,2013,3,43
2877,1097,36.68018106,-6.87616383,Wami / Ruvu,Morogoro,5,1,other,250.0,True,VWC,True,1981,swn 80,vwc,never pay,salty,dry,shallow well,hand pump,2011,3,30
21171,1119,30.34717036,-4.8719301,Lake Tanganyika,Kigoma,16,2,rural,320.0,True,Water authority,False,2007,nira/tanira,vwc,never pay,salty,enough,shallow well,hand pump,2013,1,6
40982,1749,38.27094157,-4.6615608,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1985,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,26
48396,1287,36.75927115,-3.38737971,Pangani,Arusha,2,7,other,120.0,True,VWC,True,2011,gravity,vwc,unknown,soft,enough,spring,communal standpipe,2013,3,2
13323,191,33.64930569,-2.80046063,Lake Victoria,Mwanza,19,2,other,229.0,True,unknown,True,2003,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,2011,8,8
28467,1554,34.73747841,-8.92088215,Rufiji,Iringa,11,4,other,65.0,True,VWC,True,2010,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,3,1
2768,1728,35.09479154,-4.15189715,Internal,Manyara,21,3,other,218.0,True,VWC,True,2006,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,2013,2,7
73593,743,33.25424193,-8.089335499999999,Lake Rukwa,Mbeya,12,1,other,490.0,True,VWC,True,2008,afridev,vwc,pay per bucket,soft,enough,shallow well,hand pump,2011,4,3
65164,738,36.33788056,-11.17829173,Ruvuma / Southern Coast,Ruvuma,10,5,other,700.0,True,Parastatal,False,2007,swn 80,parastatal,pay when scheme fails,soft,insufficient,shallow well,hand pump,2013,2,6
69976,848,35.9770565,-10.55154627,Rufiji,Ruvuma,10,5,other,80.0,True,WUG,False,1990,other,wug,pay when scheme fails,soft,enough,shallow well,other,2013,2,23
52145,319,38.98738247,-10.50802015,Ruvuma / Southern Coast,Mtwara,90,33,other,40.0,True,VWC,False,1995,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,2,18
49259,1233,36.9805944,-3.2681787,Pangani,Arusha,2,7,other,120.0,True,VWC,True,1963,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,2013,3,50
23542,1642,35.53901671,-7.91925731,Rufiji,Iringa,11,1,rural,1.0,True,VWC,True,1976,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe,2011,3,35
69848,706,37.44412397,-5.82951489,Wami / Ruvu,Morogoro,5,6,other,1.0,True,VWC,True,1996,swn 80,vwc,never pay,soft,insufficient,shallow well,hand pump,2011,3,15
9305,1672,35.09343854,-9.56048826,Lake Nyasa,Iringa,11,4,other,23.0,True,VWC,False,1998,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,13
14359,1371,38.52077442,-4.7781112,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1972,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,39
28925,874,31.64219084,-1.42713263,Lake Victoria,Kagera,18,2,rural,229.0,True,VWC,True,2009,gravity,vwc,never pay,unknown,dry,spring,communal standpipe,2011,7,2
21243,1008,35.08228569,-10.7961727,Ruvuma / Southern Coast,Ruvuma,10,3,other,1.0,False,VWC,True,2012,gravity,vwc,unknown,unknown,dry,spring,communal standpipe,2013,2,1
10616,372,38.64244068,-10.2773797,Ruvuma / Southern Coast,Lindi,8,3,other,380.0,True,VWC,False,1988,india mark ii,vwc,never pay,salty,insufficient,machine dbh,hand pump,2013,1,25
73667,1474,34.44750516,-4.4015942,Internal,Singida,13,1,other,195.0,True,VWC,True,1996,nira/tanira,vwc,never pay,soft,enough,machine dbh,hand pump,2013,2,17
20566,1293,33.88622687,-1.66592514,Lake Victoria,Mara,20,3,rural,350.0,True,VWC,True,2011,afridev,vwc,pay monthly,soft,enough,machine dbh,hand pump,2012,10,1
63711,1428,36.84895072,-3.14633698,Internal,Arusha,2,7,other,182.0,True,VWC,True,2009,submersible,wug,pay monthly,soft,insufficient,machine dbh,communal standpipe,2013,11,4
72840,501,37.74768029,-9.5396571,Ruvuma / Southern Coast,Lindi,80,43,other,350.0,True,VWC,True,2012,india mark ii,vwc,unknown,soft,enough,machine dbh,hand pump,2013,1,1
31651,377,37.15765414,-6.25308769,Wami / Ruvu,Morogoro,5,1,other,59.0,True,VWC,True,1984,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,2011,4,27
3782,1521,34.815974700000005,-11.10710636,Lake Nyasa,Ruvuma,10,3,other,60.0,False,WUG,True,2005,gravity,wug,unknown,soft,enough,spring,communal standpipe,2013,3,8
6799,1153,33.6796768,-1.69114438,Lake Victoria,Mara,20,3,rural,250.0,False,VWC,True,1998,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2012,12,14
21402,1604,37.65901094,-3.71814886,Pangani,Kilimanjaro,3,2,other,20.0,True,WUA,False,1972,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,2013,2,41
35390,1198,37.47692924,-3.34092018,Pangani,Kilimanjaro,3,4,rural,35.0,True,Water Board,True,2008,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,3,5
12636,56,32.42445785,-3.53829537,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1996,submersible,unknown,unknown,unknown,unknown,machine dbh,other,2013,1,17
36887,1217,38.00682598,-4.26044985,Pangani,Kilimanjaro,3,3,other,569.0,True,VWC,True,2002,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe multiple,2013,2,11
20086,106,38.90354217,-6.83863068,Wami / Ruvu,Pwani,6,2,other,50.0,True,VWC,True,2008,other,vwc,pay per bucket,soft,insufficient,shallow well,hand pump,2011,2,3
5634,743,32.79870255,-4.20735891,Lake Tanganyika,Tabora,14,1,other,182.0,False,VWC,False,1980,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2013,1,33
48029,56,34.33720524,-3.15236862,Internal,Shinyanga,17,6,other,125.0,True,WUG,True,2000,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2012,11,12
29927,56,32.38385518,-3.83717122,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,1974,other,wug,unknown,milky,insufficient,shallow well,other,2012,10,38
2930,960,35.38271411,-10.71445129,Ruvuma / Southern Coast,Ruvuma,10,2,rural,193.0,True,VWC,True,1977,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,2013,2,36
41800,434,38.06751577,-4.65458656,Pangani,Tanga,4,2,other,35.0,True,VWC,False,2007,submersible,vwc,pay monthly,soft,enough,river,communal standpipe,2011,3,4
68349,1097,30.20681538,-4.77966637,Lake Tanganyika,Kigoma,16,2,other,2400.0,True,Water authority,False,1989,swn 80,vwc,pay monthly,soft,enough,machine dbh,hand pump,2013,2,24
61678,861,32.09890255,-4.93811546,Lake Tanganyika,Tabora,14,4,other,372.0,True,VWC,True,1976,submersible,vwc,never pay,soft,dry,machine dbh,communal standpipe,2012,10,36
30270,2260,34.39176923,-9.28989206,Lake Nyasa,Iringa,11,4,other,50.0,True,VWC,False,1996,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,2011,11,15
4678,788,37.34831677,-3.35258803,Pangani,Kilimanjaro,3,6,urban,1.0,True,Water authority,True,2008,gravity,water authority,pay per bucket,soft,insufficient,spring,communal standpipe,2013,2,5
9392,642,36.42441051,-5.64326973,Wami / Ruvu,Dodoma,1,3,other,180.0,True,VWC,False,1982,mono,vwc,pay per bucket,salty,dry,machine dbh,communal standpipe multiple,2011,3,29
20735,1600,34.99698039,-8.94881081,Rufiji,Iringa,11,4,other,120.0,True,VWC,False,2010,rope pump,vwc,pay when scheme fails,soft,enough,hand dtw,hand pump,2011,2,1
49300,1288,34.02144841,-1.6122602,Lake Victoria,Mara,20,3,rural,40.0,False,VWC,False,1975,gravity,vwc,unknown,soft,enough,machine dbh,communal standpipe multiple,2012,10,37
70339,191,33.40591772,-2.6087623,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,True,1978,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,2011,8,33
25572,1774,36.6391006,-3.26222341,Pangani,Arusha,2,2,rural,150.0,True,VWC,True,1990,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2013,3,23
61445,56,34.09730676,-3.72779425,Internal,Shinyanga,17,6,other,125.0,True,WUA,True,2000,submersible,wua,pay per bucket,soft,enough,shallow well,communal standpipe multiple,2012,10,12
32190,545,37.29373148,-5.70419117,Wami / Ruvu,Tanga,4,7,other,1800.0,True,VWC,False,1988,swn 80,vwc,never pay,soft,insufficient,shallow well,hand pump,2011,3,23
39189,1528,34.76182139,-8.85394964,Rufiji,Iringa,11,4,other,112.0,True,WUA,True,2011,gravity,wua,pay monthly,soft,enough,river,communal standpipe,2011,3,0
14853,743,33.16012589,-8.41198798,Lake Rukwa,Mbeya,12,1,other,182.0,True,VWC,True,1963,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,2011,4,48
52207,108,38.9342633,-7.71775824,Rufiji,Pwani,60,53,other,1.0,False,Private operator,True,2007,nira/tanira,private operator,pay per bucket,soft,enough,shallow well,hand pump,2011,2,4
48035,1496,34.74381046,-4.9013165,Internal,Singida,13,4,urban,106.0,True,WUG,True,2003,nira/tanira,wug,pay monthly,soft,seasonal,shallow well,hand pump,2013,1,10
73122,1731,35.83735311,-3.2453781000000004,Internal,Arusha,24,30,other,80.0,True,VWC,True,2009,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,2013,3,4
16352,191,33.33253763,-3.10681969,Lake Victoria,Mwanza,19,4,other,132.0,True,VWC,True,1984,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,27
42721,294,36.13590557,-8.93935015,Rufiji,Morogoro,5,4,other,400.0,True,unknown,False,2006,other,vwc,never pay,fluoride,enough,shallow well,other,2011,3,5
15116,71,39.52595584,-10.03463494,Ruvuma / Southern Coast,Lindi,80,62,rural,200.0,True,unknown,True,2010,india mark ii,vwc,pay per bucket,coloured,enough,machine dbh,hand pump,2013,1,3
7837,1717,38.21076217,-4.556957,Pangani,Tanga,4,1,other,1.0,True,VWC,True,2001,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,3,10
56907,1397,34.65847118,-4.60894564,Internal,Singida,13,2,rural,650.0,True,VWC,False,2000,submersible,vwc,pay monthly,soft,insufficient,machine dbh,communal standpipe,2013,1,13
46382,137,38.82652126,-5.10215138,Pangani,Tanga,4,3,other,1.0,True,VWC,False,2008,gravity,vwc,never pay,soft,seasonal,spring,communal standpipe,2011,3,3
64521,30,31.52400815,-2.64014842,Lake Victoria,Kagera,18,8,other,87.0,True,VWC,True,2009,swn 80,vwc,never pay,coloured,insufficient,hand dtw,hand pump,2011,7,2
67362,191,33.091564197786525,-2.6205017775686295,Lake Victoria,Mwanza,19,6,other,125.0,True,VWC,True,1987,other,vwc,never pay,soft,insufficient,rainwater harvesting,communal standpipe,2011,8,24
61861,2125,31.71033001,-8.02897733,Lake Rukwa,Rukwa,15,4,urban,740.0,True,VWC,True,1993,india mark ii,vwc,never pay,soft,enough,shallow well,hand pump,2013,1,20
72139,1369,36.63553562,-5.674945200000002,Wami / Ruvu,Manyara,21,5,other,1800.0,True,VWC,True,2005,mono,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,2,8
3398,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,182.0,True,WUG,False,1994,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2013,1,19
62911,861,33.59207501,-9.16411665,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,2002,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,9
48152,981,37.60762508,-3.81343889,Pangani,Kilimanjaro,3,2,other,50.0,True,VWC,False,1994,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe multiple,2013,2,19
48001,1979,35.86628741,-8.22694393,Rufiji,Iringa,11,7,other,100.0,True,VWC,True,2003,gravity,vwc,pay annually,soft,enough,river,communal standpipe,2011,2,8
64118,1780,37.35961168,-2.87103123,Internal,Arusha,2,6,other,300.0,True,VWC,True,2010,gravity,vwc,pay when scheme fails,soft,insufficient,river,communal standpipe,2013,12,3
65793,2134,34.51639956,-9.30555986,Lake Nyasa,Iringa,11,4,other,30.0,True,VWC,True,1998,gravity,vwc,pay when scheme fails,soft,enough,spring,communal standpipe,2011,12,13
61557,1896,35.21904144,-8.54384912,Rufiji,Iringa,11,2,other,229.0,True,VWC,False,2003,swn 80,vwc,never pay,soft,enough,shallow well,hand pump,2011,3,8
32352,56,33.24487860139598,-3.491473498386441,Lake Victoria,Mwanza,17,1,other,182.0,False,WUG,False,2010,india mark ii,wug,unknown,soft,enough,shallow well,hand pump,2012,10,2
1830,44,38.79259635,-6.61217491,Wami / Ruvu,Pwani,6,2,other,1.0,True,Water authority,True,2010,mono,private operator,pay per bucket,soft,enough,river,communal standpipe,2011,3,1
50553,56,33.73073582,-3.59734756,Internal,Shinyanga,17,8,other,87.0,True,WUG,False,2009,nira/tanira,wug,unknown,salty,insufficient,shallow well,hand pump,2012,10,3
51961,56,33.54958035,-3.58337194,Internal,Shinyanga,17,7,urban,99.0,False,Private operator,False,1985,nira/tanira,private operator,never pay,salty,insufficient,shallow well,hand pump,2012,10,27
38481,727,34.35349791,-8.69011635,Rufiji,Mbeya,12,7,other,99.0,False,Water Board,True,1998,gravity,water board,never pay,coloured,seasonal,river,communal standpipe,2011,4,13
48371,1688,34.48200672,-9.82291149,Lake Nyasa,Iringa,11,5,other,30.0,True,VWC,False,1995,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,2,16
56540,727,34.02038314,-8.85431536,Rufiji,Mbeya,12,7,other,99.0,True,VWC,True,1973,gravity,vwc,never pay,soft,seasonal,river,communal standpipe,2011,4,38
18142,56,31.94442994,-3.29462976,Lake Tanganyika,Shinyanga,17,5,other,157.0,False,WUG,True,2000,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,2012,11,12
72934,874,33.48332446,-4.2991058,Internal,Tabora,14,2,other,229.0,True,Private operator,False,2009,other,private operator,never pay,soft,enough,machine dbh,other,2012,10,3
39300,743,36.00598277,-5.10433961,Internal,Dodoma,1,1,other,182.0,True,VWC,False,2000,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,4,11
